id,name,spk_code,spk_age,spk_age_c,spk_sex,rec_date,rec_date_c,genre,genre_stim,gloss,transl,sound_quality,background_noise,word_tokens,extended
T001,mc_nkurd_muserz01,NK01,50,approximate,m,2000,certain,traditional narrative,na,all,English,medium,none,2666,no
T002,mc_nkurd_muserz02,NK02,60,approximate,f,2004,certain,traditional narrative,na,all,English,good,punctual,1794,no
T003,mc_nkurd_muserz03,NK01,50,approximate,m,2000,certain,traditional narrative,na,all,English,medium,none,2863,no
T004,chako_200214,NK02,65,approximate,f,2004,certain,traditional narrative,na,all,English,good,constant,1042,no
T005,mush_200214,NK01,50,approximate,m,2000,certain,traditional narrative,na,all,English,medium,none,1293,no
