id,name,spk_code,spk_age,spk_age_c,spk_sex,rec_date,rec_date_c,genre,genre_stim,gloss,transl,sound_quality,background_noise,word_tokens,extended
T014,PKZ_196X_Bread_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,42,yes
T015,PKZ_196X_BrushingHair_nar,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,10,yes
T016,PKZ_196X_CatMouse_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,30,yes
T017,PKZ_196X_Cauldron_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,60,yes
T018,PKZ_196X_Children_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,28,yes
T019,PKZ_196X_ChildrenAndRye_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,72,yes
T020,PKZ_196X_Cow_nar,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,45,yes
T021,PKZ_196X_CowAndCauldron_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,69,yes
T022,PKZ_196X_CraneAndHeron_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,73,yes
T023,PKZ_196X_DaughterAndStepdaughter_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,279,yes
T024,PKZ_196X_Dream_nar,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,68,yes
T025,PKZ_196X_DuckFrog_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,47,yes
T026,PKZ_196X_Ducks_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,341,yes
T027,PKZ_196X_EatDrinkSleep_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,34,yes
T028,PKZ_196X_FairyPot_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,130,yes
T029,PKZ_196X_FingerBoy_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,193,yes
T030,PKZ_196X_Finist_continuation_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,none,326,yes
T031,PKZ_196X_Finist_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,none,451,yes
T032,PKZ_196X_FireBird_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,punctual,806,yes
T033,PKZ_196X_FiveHorses_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,punctual,45,yes
T034,PKZ_196X_FoolishPeople_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,punctual,160,yes
T035,PKZ_196X_FoxAndBear_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,102,yes
T036,PKZ_196X_FoxAndCauldron_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,punctual,70,yes
T037,PKZ_196X_FoxAndCrane_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,84,yes
T038,PKZ_196X_FoxAndDogs_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,92,yes
T039,PKZ_196X_FoxAndFlea_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,33,yes
T040,PKZ_196X_FoxAndGrouse_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,83,yes
T041,PKZ_196X_FoxAndHare_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,325,yes
T042,PKZ_196X_FoxAndSparrow_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,125,yes
T043,PKZ_196X_FrogPrincess_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,358,yes
T044,PKZ_196X_Gate_nar,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,46,yes
T045,PKZ_196X_GirlsWent_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,12,yes
T046,PKZ_196X_GoatFuneral_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,251,yes
T047,PKZ_196X_GoatHunting_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,61,yes
T048,PKZ_196X_GoatSheepCat_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,256,yes
T049,PKZ_196X_Gold_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,181,yes
T050,PKZ_196X_GoldenApple_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,67,yes
T051,PKZ_196X_GreedyWife_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,248,yes
T052,PKZ_196X_HareAndRooster_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,140,yes
T053,PKZ_196X_Horse_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,89,yes
T054,PKZ_196X_HorseDied_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,48,yes
T055,PKZ_196X_KindPriest_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,95,yes
T056,PKZ_196X_LittleGoat_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,83,yes
T057,PKZ_196X_Lutonyushka_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,219,yes
T058,PKZ_196X_Magpie_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,70,yes
T059,PKZ_196X_MagpieChild_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,37,yes
T060,PKZ_196X_ManAndBear_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,142,yes
T061,PKZ_196X_ManAndHare_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,punctual,94,yes
T062,PKZ_196X_ManBeatsAGirl_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,45,yes
T063,PKZ_196X_ManSowsGold_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,80,yes
T064,PKZ_196X_ManWithSheep_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,84,yes
T065,PKZ_196X_MiceBuryCat_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,52,yes
T066,PKZ_196X_Misc_nar,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,40,yes
T067,PKZ_196X_Morozko_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,267,yes
T068,PKZ_196X_MosquitoAndBear_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,133,yes
T069,PKZ_196X_NikitaKozhemyaka_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,167,yes
T070,PKZ_196X_Princess_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,245,yes
T071,PKZ_196X_QuarrelWithDevil_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,129,yes
T072,PKZ_196X_RedCap_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,171,yes
T073,PKZ_196X_Riddles_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,150,yes
T074,PKZ_196X_Rooster_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,80,yes
T075,PKZ_196X_ScarlettFlower_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,368,no
T076,PKZ_196X_SevenGoatlings_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,202,no
T077,PKZ_196X_SheepAndPriest_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,73,no
T078,PKZ_196X_SixFools_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,87,no
T079,PKZ_196X_Snake_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,237,no
T080,PKZ_196X_SoldierAndDevil_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,75,no
T081,PKZ_196X_SoldierSchool_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,139,no
T082,PKZ_196X_StingyMan_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,48,yes
T083,PKZ_196X_StingyMan2_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,65,yes
T084,PKZ_196X_StupidMan_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,89,yes
T085,PKZ_196X_StupidWolf_continuation_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,none,86,yes
T086,PKZ_196X_StupidWolf_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,290,yes
T087,PKZ_196X_SU0191,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,1083,yes
T088,PKZ_196X_SU0220_rest1_misc,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,196,yes
T089,PKZ_196X_SU0220_rest2_misc,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,39,no
T090,PKZ_196X_SU0228,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,1037,no
T091,PKZ_196X_SunMoonAndRaven_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,261,yes
T092,PKZ_196X_SunWindFrost_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,44,yes
T093,PKZ_196X_SysojKosoj_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,241,yes
T094,PKZ_196X_ThreeBears_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,124,no
T095,PKZ_196X_ThreeBeasts2_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,47,no
T096,PKZ_196X_ThreeBeastsEatFat_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,71,no
T097,PKZ_196X_TopsAndRoots_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,94,no
T098,PKZ_196X_TripToAginskoe_nar,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,good,none,137,no
T099,PKZ_196X_TripToAginskoe2_nar,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,good,none,172,no
T100,PKZ_196X_TwistedArm_nar,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,good,none,26,no
T101,PKZ_196X_UnluckyDog_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,105,no
T102,PKZ_196X_Xavroshechka_flk,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,306,no
T103,PKZ_196X_SU0203,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,889,yes
T104,PKZ_196X_SU0210,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,965,yes
T105,PKZ_196X_SU0212,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,good,none,685,yes
T106,PKZ_196X_SU0213,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,constant,806,yes
T107,PKZ_196X_SU0214,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,864,yes
T108,PKZ_196X_SU0215,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,924,no
T109,PKZ_196X_SU0216,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,constant,1007,yes
T110,PKZ_196X_SU0217,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,862,no
T111,PKZ_196X_SU0218,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,constant,981,yes
T112,PKZ_196X_SU0221,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,836,yes
T113,PKZ_196X_SU0222,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,773,no
T114,PKZ_196X_SU0223,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,constant,884,yes
T115,PKZ_196X_SU0224,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,878,no
T116,PKZ_196X_SU0225,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,939,no
T117,PKZ_196X_SU0226,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,constant,1162,yes
T118,PKZ_196X_SU0227,PKZ,70,approximate,f,1964,approximate,traditional narrative,na,all,Russian/English/German,medium,constant,954,yes
T119,PKZ_196X_SU0229,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,constant,808,no
T120,PKZ_1964_SU0204,PKZ,70,approximate,f,1964,approximate,procedural,na,all,Russian/English/German,medium,none,649,yes
T121,PKZ_1964_SU0205,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,none,749,no
T122,PKZ_1964_SU0206,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,medium,none,682,yes
T123,PKZ_1964_SU0207,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,good,none,831,yes
T124,PKZ_1964_SU0208,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,good,none,812,yes
T125,PKZ_1964_SU0209,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,good,none,848,yes
T126,PKZ_1964_SU0211,PKZ,70,approximate,f,1964,approximate,personal narrative,na,all,Russian/English/German,good,none,780,no
T127,PKZ_1970_F0205-01,PKZ,75,approximate,f,1970,approximate,personal narrative,na,all,Russian/English/German,good,none,1221,yes
T128,PKZ_1970_F0205-02,PKZ,75,approximate,f,1970,approximate,traditional narrative,na,all,Russian/English/German,good,none,1602,yes
T129,PKZ_1970_F0255,PKZ,75,approximate,f,1970,approximate,personal narrative,na,all,Russian/English/German,bad,none,286,yes
T141,SAE_196X_SU0231,SAE,70,approximate,f,1970,approximate,traditional narrative,na,all,Russian/English/German,medium,constant,552,yes
T142,SAE_196X_SU0232,SAE,70,approximate,f,1970,approximate,personal narrative,na,all,Russian/English/German,medium,constant,760,yes
