id,name,spk_code,spk_age,spk_age_c,spk_sex,rec_date,rec_date_c,genre,genre_stim,gloss,transl,sound_quality,background_noise,word_tokens,extended
T001,JuanFlojo,TLF,59,certain,m,1993,certain,traditional narrative,na,all,Spanish,medium,constant,5293,no
T002,LaChichimeca,TLF,59,certain,m,1993,certain,traditional narrative,na,all,Spanish,medium,constant,1633,no
T003,LaMujerFloja,TLF,59,certain,m,1993,certain,traditional narrative,na,all,Spanish,medium,constant,1372,no
T004,Pepito,TLF,59,certain,m,1993,certain,traditional narrative,na,all,Spanish,medium,constant,175,no
