id,name,spk_code,spk_age,spk_age_c,spk_sex,rec_date,rec_date_c,genre,genre_stim,gloss,transl,sound_quality,background_noise,word_tokens,extended
T001,jeju0045,GOH1,70,approximate,f,2015-08-13,certain,conversation,na,all,Korean/English,medium,punctual,1657,no
T002,jeju0052-03,HJG1,60,approximate,m,2015-08-15,certain,stimulus retelling,frog story,all,English,good,punctual,726,no
T003,jeju0060-05,HSH1,80,approximate,f,2015-08-20,certain,stimulus retelling,pear story,all,Korean/English,medium,punctual,477,no
T004,jeju0063-01-02,YSH1,90,approximate,f,2015-08-21,certain,stimulus retelling,pear story,all,Korean/English,bad,constant,633,no
T005,jeju0085-02-04,HSH1,80,approximate,f,2015-07-14,certain,conversation,na,all,Korean/English,medium,punctual,1624,no
T006,jeju0085-05,HSH1,80,approximate,f,2015-07-14,certain,conversation,na,all,Korean/English,medium,punctual,1000,no
T007,jeju0157-01,HYJ1,80,approximate,f,2015-12-21,certain,conversation,na,all,Korean/English,medium,punctual,472,no
T008,jeju0168-01,HYJ1,80,approximate,f,2015-12-25,certain,conversation,na,all,Korean/English,medium,punctual,683,no
