id,name,spk_code,spk_age,spk_age_c,spk_sex,rec_date,rec_date_c,genre,genre_stim,gloss,transl,sound_quality,background_noise,word_tokens,extended
T001,crdo-NRU_F4_10_AGRICULTURAL_ACTIVITIES,DL,57,certain,f,2007-11-09,certain,personal narrative,na,none,French/Chinese,good,none,1074,no
T002,crdo-NRU_F4_35_DOG_WITH_EGG,DL,61,certain,f,2011-09-06,certain,traditional narrative,na,none,French/Chinese/English,good,none,751,no
T003,crdo-NRU_F4_36_TIGER_WITH_EGG,DL,61,certain,f,2011-09-06,certain,traditional narrative,na,none,French/Chinese,good,none,839,no
T004,crdo-NRU_F4_BURIEDALIVE2,DL,62,certain,f,2012-02-25,certain,traditional narrative,na,none,French,good,none,1740,no
T005,crdo-NRU_F4_BURIEDALIVE3,DL,62,certain,f,2012-05-11,certain,traditional narrative,na,none,French/Chinese,good,none,1605,no
T006,crdo-NRU_F4_HOUSEBUILDING,DL,56,certain,f,2006,certain,procedural,na,none,French/Chinese,good,none,2868,no
